Company,Age,Title,Salary,Department
Nvidia,51,Staff Engineer,282103.63,Product
Salesforce,26,UX Designer,157874.27,Data Science
IBM,46,Product Manager,150609.81,Design
IBM,44,Engineering Manager,260666.81,Machine Learning
Cisco,37,Data Scientist,144808.25,Mobile
IBM,44,Product Manager,131826.45,Mobile
Oracle,53,Engineering Manager,241988.65,Machine Learning
Amazon,38,Senior Product Manager,214579.06,Data Science
Cisco,52,Senior Data Scientist,162449.34,Machine Learning
Meta,58,Director,310488.65,Engineering
Oracle,45,Senior Data Scientist,192960.66,Data Science
VMware,41,Principal Engineer,361091.02,Mobile
VMware,55,Principal Engineer,375143.51,Product
Apple,25,UX Designer,182572.66,Data Science
IBM,53,Senior Product Manager,199653.22,Security
Google,34,Software Engineer,151058.17,Product
Microsoft,40,Product Manager,167023.82,Design
Nvidia,22,UX Designer,168682.87,Security
Apple,42,Senior UX Designer,213304.0,Machine Learning
Nvidia,26,UX Designer,109450.92,Product
Intel,43,Principal Engineer,328283.44,Cloud Services
Microsoft,34,Data Scientist,164072.65,Design
Meta,35,Senior Product Manager,270966.89,Mobile
Microsoft,44,Data Scientist,176676.24,Machine Learning
Apple,36,UX Designer,160345.16,Machine Learning
Salesforce,48,Senior UX Designer,145304.9,Web
VMware,25,Software Engineer,163586.91,Web
Meta,43,UX Designer,152066.61,Cloud Services
Cisco,55,Principal Engineer,310301.38,Design
Apple,32,Senior UX Designer,206310.51,Web
Netflix,39,Staff Engineer,298911.23,Machine Learning
Adobe,48,Senior Product Manager,229814.97,Web
Cisco,50,Senior Product Manager,226524.46,Cloud Services
Adobe,52,Engineering Manager,216623.85,Engineering
Uber,35,Data Scientist,154714.21,Web
Meta,41,Senior Software Engineer,236632.53,Web
Lyft,39,Senior Software Engineer,225684.97,Design
Lyft,50,Principal Engineer,399048.18,Data Science
Google,36,Software Engineer,154600.77,Product
Cisco,37,UX Designer,112865.3,Infrastructure
VMware,39,Data Scientist,173530.52,Product
Nvidia,36,Product Manager,199407.77,Design
Cisco,44,Principal Engineer,268165.05,Web
Salesforce,36,Software Engineer,151518.1,Web
Salesforce,33,Data Scientist,189613.47,Engineering
Cisco,45,Principal Engineer,346903.0,Cloud Services
Uber,60,Engineering Manager,266903.18,Mobile
Netflix,41,Director,322700.24,Web
Salesforce,45,Senior Product Manager,266201.79,Infrastructure
Amazon,47,Engineering Manager,317311.31,Product
Netflix,39,UX Designer,164018.99,Engineering
Lyft,23,UX Designer,154286.23,Web
Netflix,31,Software Engineer,143035.75,Cloud Services
Amazon,51,Staff Engineer,329787.09,Data Science
Amazon,30,Senior Product Manager,274845.78,Design
Uber,44,Product Manager,196040.89,Engineering
Microsoft,30,Staff Engineer,311837.6,Mobile
Cisco,48,Staff Engineer,276322.72,Machine Learning
Adobe,33,Data Scientist,151392.71,Infrastructure
IBM,32,UX Designer,147079.23,Machine Learning
Lyft,45,Product Manager,205699.53,Cloud Services
Uber,53,Staff Engineer,274473.71,Web
Amazon,41,Senior Software Engineer,184788.23,Design
Cisco,39,Data Scientist,163194.4,Web
Uber,33,Senior Data Scientist,213255.69,Mobile
Uber,31,Senior Product Manager,209623.58,Web
Intel,40,Senior Product Manager,193079.6,Mobile
Intel,28,Data Scientist,165918.91,Engineering
Lyft,41,Data Scientist,184979.85,Design
Amazon,47,Engineering Manager,303504.5,Machine Learning
Adobe,50,Director,294587.15,Engineering
Adobe,41,Software Engineer,120941.8,Machine Learning
Amazon,36,Product Manager,201595.42,Web
Nvidia,51,Senior Product Manager,295674.98,Design
Salesforce,50,Senior UX Designer,189275.25,Data Science
Salesforce,55,Engineering Manager,240849.38,Cloud Services
Google,45,Director,406119.47,Infrastructure
Cisco,40,Director,250112.36,Cloud Services
Adobe,54,Staff Engineer,299193.51,Machine Learning
Amazon,34,UX Designer,155882.03,Product
Uber,58,Director,273335.52,Web
Cisco,48,Principal Engineer,339349.21,Infrastructure
Amazon,39,Product Manager,166547.33,Cloud Services
Adobe,29,Software Engineer,134555.71,Design
Amazon,41,Senior Product Manager,256743.92,Data Science
Salesforce,43,Principal Engineer,281463.83,Design
Lyft,43,Product Manager,153443.57,Product
IBM,45,Software Engineer,160178.37,Security
Intel,49,Product Manager,175365.53,Engineering
Salesforce,38,Senior Data Scientist,208710.69,Infrastructure
Meta,33,Senior UX Designer,161203.43,Data Science
Netflix,36,Data Scientist,161781.67,Design
Meta,51,Principal Engineer,443156.51,Cloud Services
Intel,52,Principal Engineer,386826.23,Engineering
Netflix,39,Senior Product Manager,210744.28,Engineering
Adobe,40,Data Scientist,152301.92,Product
Microsoft,44,Senior Software Engineer,190241.14,Mobile
Cisco,41,Product Manager,137192.73,Design
Uber,38,Senior Product Manager,227993.37,Product
Microsoft,46,Principal Engineer,402520.12,Security
Google,60,Principal Engineer,457793.96,Infrastructure
Amazon,33,UX Designer,125209.7,Data Science
Microsoft,46,Director,397973.61,Engineering
Uber,50,Senior Software Engineer,231204.06,Machine Learning
Intel,35,UX Designer,114109.93,Machine Learning
Lyft,36,Principal Engineer,340458.21,Machine Learning
Netflix,45,Senior Software Engineer,217170.16,Mobile
Intel,45,Software Engineer,120283.41,Security
Nvidia,49,Product Manager,207593.94,Security
Meta,38,Senior UX Designer,201958.54,Mobile
Netflix,44,Staff Engineer,275752.85,Web
Nvidia,27,Software Engineer,187497.29,Machine Learning
Microsoft,36,Staff Engineer,240532.84,Product
Netflix,60,Principal Engineer,347186.58,Infrastructure
Meta,48,Senior Data Scientist,223101.18,Data Science
VMware,40,Staff Engineer,227766.12,Product
IBM,48,Senior Product Manager,254125.28,Design
Lyft,41,Principal Engineer,340820.84,Data Science
Amazon,49,Senior Data Scientist,187666.04,Product
Google,41,Staff Engineer,350172.14,Data Science
Microsoft,30,Data Scientist,144191.87,Security
Uber,31,Data Scientist,134337.74,Engineering
Meta,59,Product Manager,239940.29,Security
Intel,39,Principal Engineer,322552.84,Infrastructure
Nvidia,58,Product Manager,182193.57,Infrastructure
Microsoft,44,Product Manager,234877.58,Infrastructure
Microsoft,58,Director,352639.77,Web
Salesforce,59,Principal Engineer,301102.74,Security
Google,39,Engineering Manager,281355.63,Machine Learning
Nvidia,43,Data Scientist,177113.73,Design
Nvidia,41,Product Manager,225013.02,Security
Amazon,58,Principal Engineer,417540.32,Engineering
Microsoft,56,Principal Engineer,429134.6,Design
Microsoft,39,Senior Software Engineer,216966.7,Design
Adobe,45,Product Manager,201906.11,Security
VMware,48,Senior UX Designer,163778.23,Machine Learning
Adobe,42,UX Designer,125701.6,Machine Learning
Amazon,25,Data Scientist,151822.73,Security
Netflix,43,Senior Product Manager,218741.05,Data Science
Oracle,53,Staff Engineer,227864.98,Infrastructure
Uber,38,Software Engineer,174644.97,Engineering
VMware,39,Product Manager,149884.53,Infrastructure
Netflix,46,Principal Engineer,442551.4,Machine Learning
Adobe,23,Data Scientist,163637.15,Web
Apple,31,Data Scientist,181898.49,Product
Nvidia,38,Engineering Manager,321107.49,Mobile
Salesforce,38,Data Scientist,184886.44,Mobile
Amazon,47,Senior Data Scientist,190703.05,Engineering
Oracle,51,Principal Engineer,288603.27,Infrastructure
Netflix,48,Engineering Manager,296274.39,Data Science
Lyft,53,Staff Engineer,272166.25,Web
Intel,30,Staff Engineer,251617.64,Security
Google,37,Data Scientist,163369.13,Web
Adobe,39,Senior Software Engineer,167905.69,Security
Salesforce,45,Staff Engineer,226850.03,Cloud Services
Cisco,42,Data Scientist,151132.58,Infrastructure
Netflix,36,Staff Engineer,290509.69,Product
Cisco,27,Software Engineer,118268.0,Machine Learning
IBM,55,Director,323919.33,Infrastructure
Cisco,42,Director,261152.14,Data Science
Lyft,45,Senior Data Scientist,208462.37,Infrastructure
Apple,37,UX Designer,163493.06,Design
Microsoft,55,Product Manager,230990.41,Web
Nvidia,38,Senior Product Manager,194529.41,Product
Microsoft,39,Principal Engineer,326686.12,Security
Amazon,60,Engineering Manager,240197.33,Cloud Services
Uber,40,Senior Product Manager,199447.71,Mobile
Cisco,51,Principal Engineer,337748.79,Web
Oracle,46,Principal Engineer,336482.35,Engineering
Amazon,34,UX Designer,172244.06,Mobile
Oracle,45,Principal Engineer,330944.98,Engineering
Apple,44,Senior Software Engineer,193028.77,Mobile
Amazon,31,UX Designer,167608.02,Engineering
Netflix,42,Data Scientist,151816.27,Design
Netflix,47,Senior Data Scientist,274472.41,Mobile
Uber,51,Director,258266.3,Infrastructure
Intel,42,Director,271600.61,Web
Adobe,22,Data Scientist,161082.4,Machine Learning
Microsoft,42,Senior UX Designer,193196.94,Engineering
Microsoft,22,Data Scientist,157777.13,Mobile
Oracle,46,Engineering Manager,244193.41,Engineering
Amazon,55,Senior Product Manager,285919.61,Engineering
Oracle,51,Senior Software Engineer,201058.16,Product
Cisco,45,Engineering Manager,207693.03,Machine Learning
Apple,51,Senior Product Manager,298520.18,Product
Amazon,41,UX Designer,115052.2,Web
Oracle,36,UX Designer,122782.71,Infrastructure
Lyft,52,Engineering Manager,293613.76,Machine Learning
Meta,28,Software Engineer,140861.28,Machine Learning
Amazon,46,Staff Engineer,271053.18,Web
Cisco,48,Senior UX Designer,129747.58,Machine Learning
IBM,44,Senior Product Manager,202406.93,Mobile
Amazon,23,UX Designer,147472.7,Cloud Services
Oracle,43,Data Scientist,139916.89,Engineering
Apple,39,Engineering Manager,265398.88,Data Science
Apple,36,Senior UX Designer,188464.77,Data Science
Cisco,43,Data Scientist,129698.5,Product
Google,43,Senior Software Engineer,188947.37,Engineering
Amazon,48,Senior Software Engineer,241740.88,Product
Uber,42,Software Engineer,127983.0,Mobile
Oracle,44,Staff Engineer,264096.29,Machine Learning
Oracle,36,Product Manager,174348.48,Data Science
Uber,51,Senior Product Manager,254160.21,Engineering
Cisco,35,Senior Data Scientist,167152.95,Cloud Services
Nvidia,53,Senior UX Designer,177098.77,Infrastructure
Google,54,Senior Product Manager,274564.56,Web
Google,40,Senior Product Manager,291217.17,Web
Nvidia,58,Engineering Manager,242008.68,Product
Microsoft,42,Senior UX Designer,160806.03,Mobile
Adobe,55,Director,327697.94,Security
Netflix,45,Senior Software Engineer,265788.05,Security
Microsoft,42,Staff Engineer,268558.33,Machine Learning
Adobe,41,Engineering Manager,211665.99,Product
Cisco,37,Senior UX Designer,160643.91,Security
Lyft,42,Product Manager,188602.49,Mobile
Netflix,58,Engineering Manager,336746.42,Cloud Services
VMware,38,Principal Engineer,382869.01,Infrastructure
Adobe,44,Product Manager,149117.7,Security
Amazon,49,Staff Engineer,300897.72,Data Science
Lyft,39,UX Designer,102266.0,Cloud Services
Cisco,47,Senior UX Designer,163645.05,Machine Learning
Cisco,34,Senior Product Manager,167747.15,Infrastructure
Salesforce,53,Principal Engineer,344042.92,Engineering
Amazon,52,Senior Software Engineer,178325.87,Machine Learning
Lyft,45,Engineering Manager,229570.14,Product
Nvidia,55,Principal Engineer,348333.77,Infrastructure
Netflix,38,Principal Engineer,396575.18,Data Science
Apple,43,Principal Engineer,369372.75,Web
VMware,51,Engineering Manager,295431.85,Machine Learning
Amazon,43,Senior UX Designer,151373.34,Product
Oracle,45,Senior UX Designer,151687.85,Design
Intel,44,Senior Data Scientist,213166.87,Data Science
Amazon,38,Senior Data Scientist,236316.68,Cloud Services
Oracle,56,Principal Engineer,361187.75,Cloud Services
Lyft,29,Data Scientist,169938.35,Security
Cisco,59,Engineering Manager,190653.68,Data Science
IBM,44,Staff Engineer,204256.11,Engineering
Meta,39,Senior Software Engineer,233022.13,Security
Salesforce,59,Engineering Manager,258756.92,Product
Salesforce,38,Engineering Manager,236607.99,Product
Lyft,52,Senior UX Designer,149267.59,Engineering
Netflix,38,Senior Product Manager,305998.84,Engineering
Microsoft,24,Software Engineer,135214.91,Security
Intel,44,Data Scientist,195740.66,Design
IBM,53,Director,294817.63,Cloud Services
Salesforce,38,Principal Engineer,311268.4,Engineering
Google,25,Software Engineer,205876.96,Infrastructure
Salesforce,46,Senior Data Scientist,256722.8,Cloud Services
Lyft,51,Staff Engineer,277288.16,Machine Learning
Oracle,46,Director,233072.87,Design
Microsoft,46,Product Manager,178742.65,Design
Uber,25,Software Engineer,121852.63,Mobile
Google,23,Data Scientist,216387.59,Machine Learning
Lyft,49,Director,333227.83,Data Science
Nvidia,40,UX Designer,149606.74,Engineering
Microsoft,58,Product Manager,188092.42,Engineering
Apple,46,Senior UX Designer,193338.96,Engineering
IBM,43,Principal Engineer,324440.09,Design
Amazon,41,Director,358759.44,Infrastructure
Intel,42,Software Engineer,145875.65,Machine Learning
Lyft,30,Senior Product Manager,274422.03,Design
Uber,59,Engineering Manager,286691.95,Mobile
VMware,45,Principal Engineer,302124.31,Engineering
Adobe,28,Software Engineer,146775.9,Engineering
Google,45,Senior Software Engineer,184092.77,Design
IBM,36,Senior Software Engineer,167518.12,Mobile
Netflix,29,UX Designer,157795.09,Machine Learning
Amazon,38,UX Designer,114109.29,Design
Lyft,32,Senior UX Designer,175879.18,Web
VMware,44,Principal Engineer,335233.79,Infrastructure
IBM,27,Software Engineer,119149.04,Security
Netflix,36,Principal Engineer,451585.08,Product
Uber,42,Senior UX Designer,157109.26,Mobile
Nvidia,41,Staff Engineer,244245.01,Security
Amazon,23,Data Scientist,151605.45,Security
Adobe,30,Software Engineer,176041.23,Security
IBM,33,Senior UX Designer,138503.74,Infrastructure
Google,46,Principal Engineer,426812.08,Data Science
Intel,57,Director,320959.97,Design
Amazon,56,Product Manager,210603.2,Infrastructure
Adobe,42,Senior Product Manager,278400.75,Cloud Services
Lyft,53,Senior Data Scientist,209080.06,Engineering
Oracle,55,Director,322062.5,Product
Meta,57,Engineering Manager,257824.68,Mobile
Oracle,36,UX Designer,119051.55,Security
Microsoft,48,Staff Engineer,273434.68,Infrastructure
Uber,31,Staff Engineer,293931.92,Infrastructure
Amazon,48,Senior UX Designer,174155.37,Data Science
Apple,40,Staff Engineer,314209.05,Infrastructure
Microsoft,56,Engineering Manager,297514.8,Product
Salesforce,55,Product Manager,207122.33,Machine Learning
Oracle,45,Senior UX Designer,146747.79,Product
Microsoft,36,UX Designer,164144.09,Data Science
Nvidia,35,Senior Software Engineer,188234.56,Cloud Services
Uber,33,Senior UX Designer,188378.53,Machine Learning
Nvidia,38,Senior Product Manager,256317.79,Product
Cisco,43,Software Engineer,157356.38,Mobile
Apple,37,Principal Engineer,403628.28,Web
Meta,57,Principal Engineer,388978.22,Security
Nvidia,25,UX Designer,135348.01,Machine Learning
Cisco,41,Product Manager,190471.36,Data Science
Nvidia,42,Principal Engineer,403890.02,Security
Amazon,30,Senior Product Manager,229586.51,Mobile
Nvidia,53,Senior Data Scientist,238316.34,Cloud Services
Meta,40,Software Engineer,138904.43,Engineering
Lyft,26,Software Engineer,132252.94,Security
IBM,39,Staff Engineer,271020.91,Web
Apple,53,Principal Engineer,417824.69,Engineering
Lyft,31,UX Designer,122481.08,Product
Uber,45,Software Engineer,145988.37,Infrastructure
Salesforce,30,Senior Product Manager,246219.27,Engineering
Uber,44,Senior UX Designer,191052.28,Cloud Services
Google,31,Data Scientist,224330.72,Product
VMware,55,Senior Data Scientist,230265.36,Mobile
Lyft,41,Product Manager,154637.28,Security
Google,42,UX Designer,151398.18,Mobile
VMware,33,UX Designer,129295.79,Data Science
IBM,57,Director,326410.47,Web
IBM,25,Data Scientist,141342.14,Engineering
Amazon,60,Director,279569.51,Cloud Services
Apple,45,Staff Engineer,311514.15,Engineering
Salesforce,35,Data Scientist,164682.54,Cloud Services
Meta,49,Senior Product Manager,235364.7,Product
Meta,38,Senior UX Designer,199064.32,Data Science
Cisco,35,Senior Product Manager,178981.69,Infrastructure
Uber,22,Data Scientist,141480.4,Web
Netflix,45,Senior Product Manager,293861.45,Security
Amazon,39,Data Scientist,186092.59,Mobile
Meta,40,Data Scientist,221158.63,Mobile
Google,58,Principal Engineer,333182.14,Machine Learning
Google,43,Data Scientist,153991.4,Web
Salesforce,37,Staff Engineer,252789.48,Product
Cisco,51,Director,325808.1,Machine Learning
Intel,60,Product Manager,169843.12,Machine Learning
Google,47,Staff Engineer,304839.86,Mobile
Intel,43,UX Designer,159810.12,Web
Apple,44,Software Engineer,164816.69,Infrastructure
